movement_id,store_id,product_id,business_date,movement_type,quantity,reference_type,reference_id,note
64,1,64,2026-01-02,count_correction,4,,,Opening stock count
65,1,65,2026-01-02,count_correction,8,,,Opening stock count
66,1,66,2026-01-02,count_correction,10,,,Opening stock count
67,1,67,2026-01-02,count_correction,10,,,Opening stock count
68,1,68,2026-01-02,count_correction,16,,,Opening stock count
69,1,69,2026-01-02,count_correction,30,,,Opening stock count
70,1,70,2026-01-02,count_correction,4,,,Opening stock count
71,1,71,2026-01-02,count_correction,4,,,Opening stock count
72,1,72,2026-01-02,count_correction,21,,,Opening stock count
73,1,73,2026-01-02,count_correction,121,,,Opening stock count
74,1,74,2026-01-02,count_correction,15,,,Opening stock count
75,1,75,2026-01-02,count_correction,19,,,Opening stock count
76,1,76,2026-01-02,count_correction,8,,,Opening stock count
77,1,77,2026-01-02,count_correction,6,,,Opening stock count
78,1,78,2026-01-02,count_correction,5,,,Opening stock count
79,1,79,2026-01-02,count_correction,12,,,Opening stock count
80,1,80,2026-01-02,count_correction,10,,,Opening stock count
81,1,81,2026-01-02,count_correction,2,,,Opening stock count
82,1,82,2026-01-02,count_correction,7,,,Opening stock count
83,1,83,2026-01-02,count_correction,2,,,Opening stock count
84,1,84,2026-01-02,count_correction,15,,,Opening stock count
85,1,85,2026-01-02,count_correction,8,,,Opening stock count
86,1,86,2026-01-02,count_correction,7,,,Opening stock count
87,1,87,2026-01-02,count_correction,51,,,Opening stock count
88,1,88,2026-01-02,count_correction,47,,,Opening stock count
89,1,89,2026-01-02,count_correction,26,,,Opening stock count
90,1,90,2026-01-02,count_correction,11,,,Opening stock count
91,1,91,2026-01-02,count_correction,17,,,Opening stock count
92,1,92,2026-01-02,count_correction,12,,,Opening stock count
93,1,93,2026-01-02,count_correction,30,,,Opening stock count
94,1,94,2026-01-02,count_correction,24,,,Opening stock count
95,1,95,2026-01-02,count_correction,22,,,Opening stock count
96,1,96,2026-01-02,count_correction,19,,,Opening stock count
97,1,97,2026-01-02,count_correction,32,,,Opening stock count
98,1,98,2026-01-02,count_correction,6,,,Opening stock count
99,1,99,2026-01-02,count_correction,16,,,Opening stock count
100,1,100,2026-01-02,count_correction,16,,,Opening stock count
101,1,101,2026-01-02,count_correction,2,,,Opening stock count
102,1,102,2026-01-02,count_correction,6,,,Opening stock count
103,1,103,2026-01-02,count_correction,9,,,Opening stock count
104,1,104,2026-01-02,count_correction,26,,,Opening stock count
105,1,105,2026-01-02,count_correction,40,,,Opening stock count
106,1,106,2026-01-02,count_correction,3,,,Opening stock count
107,1,107,2026-01-02,count_correction,3,,,Opening stock count
108,1,108,2026-01-02,count_correction,52,,,Opening stock count
109,1,109,2026-01-02,count_correction,12,,,Opening stock count
110,1,110,2026-01-02,count_correction,6,,,Opening stock count
111,1,111,2026-01-02,count_correction,7,,,Opening stock count
112,1,112,2026-01-02,count_correction,7,,,Opening stock count
113,1,113,2026-01-02,count_correction,6,,,Opening stock count
114,1,114,2026-01-02,count_correction,31,,,Opening stock count
115,1,115,2026-01-02,count_correction,9,,,Opening stock count
116,1,116,2026-01-02,count_correction,12,,,Opening stock count
117,1,117,2026-01-02,count_correction,20,,,Opening stock count
118,1,118,2026-01-02,count_correction,15,,,Opening stock count
119,1,119,2026-01-02,count_correction,13,,,Opening stock count
120,1,120,2026-01-02,count_correction,3,,,Opening stock count
121,1,121,2026-01-02,count_correction,6,,,Opening stock count
122,1,122,2026-01-02,count_correction,31,,,Opening stock count
123,1,123,2026-01-02,count_correction,9,,,Opening stock count
124,1,124,2026-01-02,count_correction,32,,,Opening stock count
125,1,125,2026-01-02,count_correction,14,,,Opening stock count
126,1,126,2026-01-02,count_correction,5,,,Opening stock count
127,1,127,2026-01-02,count_correction,138,,,Opening stock count
128,1,128,2026-01-02,count_correction,12,,,Opening stock count
129,1,129,2026-01-02,count_correction,32,,,Opening stock count
130,1,130,2026-01-02,count_correction,12,,,Opening stock count
131,1,131,2026-01-02,count_correction,9,,,Opening stock count
132,1,132,2026-01-02,count_correction,19,,,Opening stock count
133,1,133,2026-01-02,count_correction,7,,,Opening stock count
134,1,134,2026-01-02,count_correction,11,,,Opening stock count
135,1,135,2026-01-02,count_correction,9,,,Opening stock count
136,1,136,2026-01-02,count_correction,14,,,Opening stock count
137,1,137,2026-01-02,count_correction,4,,,Opening stock count
138,1,138,2026-01-02,count_correction,4,,,Opening stock count
139,1,139,2026-01-02,count_correction,13,,,Opening stock count
140,1,140,2026-01-02,count_correction,9,,,Opening stock count
141,1,141,2026-01-02,count_correction,15,,,Opening stock count
142,1,142,2026-01-02,count_correction,12,,,Opening stock count
143,1,143,2026-01-02,count_correction,12,,,Opening stock count
144,1,144,2026-01-02,count_correction,2,,,Opening stock count
145,1,145,2026-01-02,count_correction,15,,,Opening stock count
146,1,146,2026-01-02,count_correction,2,,,Opening stock count
147,1,147,2026-01-02,count_correction,25,,,Opening stock count
148,1,148,2026-01-02,count_correction,30,,,Opening stock count
149,1,149,2026-01-02,count_correction,10,,,Opening stock count
150,1,150,2026-01-02,count_correction,10,,,Opening stock count
151,1,151,2026-01-02,count_correction,21,,,Opening stock count
152,1,152,2026-01-02,count_correction,6,,,Opening stock count
153,1,153,2026-01-02,count_correction,33,,,Opening stock count
154,1,154,2026-01-02,count_correction,8,,,Opening stock count
155,1,155,2026-01-02,count_correction,14,,,Opening stock count
156,1,156,2026-01-02,count_correction,14,,,Opening stock count
157,1,157,2026-01-02,count_correction,2,,,Opening stock count
158,1,158,2026-01-02,count_correction,21,,,Opening stock count
159,1,159,2026-01-02,count_correction,2,,,Opening stock count
160,1,160,2026-01-02,count_correction,13,,,Opening stock count
161,1,161,2026-01-02,count_correction,4,,,Opening stock count
162,1,162,2026-01-02,count_correction,44,,,Opening stock count
163,1,163,2026-01-02,count_correction,12,,,Opening stock count
164,1,164,2026-01-02,count_correction,47,,,Opening stock count
165,1,165,2026-01-02,count_correction,6,,,Opening stock count
166,1,166,2026-01-02,count_correction,6,,,Opening stock count
167,1,167,2026-01-02,count_correction,18,,,Opening stock count
168,1,168,2026-01-02,count_correction,4,,,Opening stock count
169,1,169,2026-01-02,count_correction,19,,,Opening stock count
170,1,170,2026-01-02,count_correction,4,,,Opening stock count
171,1,171,2026-01-02,count_correction,5,,,Opening stock count
172,1,172,2026-01-02,count_correction,6,,,Opening stock count
173,1,173,2026-01-02,count_correction,11,,,Opening stock count
174,1,174,2026-01-02,count_correction,12,,,Opening stock count
175,1,175,2026-01-02,count_correction,7,,,Opening stock count
176,1,176,2026-01-02,count_correction,2,,,Opening stock count
177,1,177,2026-01-02,count_correction,2,,,Opening stock count
178,1,178,2026-01-02,count_correction,19,,,Opening stock count
179,1,179,2026-01-02,count_correction,39,,,Opening stock count
180,1,180,2026-01-02,count_correction,71,,,Opening stock count
181,1,181,2026-01-02,count_correction,20,,,Opening stock count
182,1,182,2026-01-02,count_correction,11,,,Opening stock count
183,1,183,2026-01-02,count_correction,10,,,Opening stock count
184,1,184,2026-01-02,count_correction,27,,,Opening stock count
185,1,185,2026-01-02,count_correction,15,,,Opening stock count
186,1,186,2026-01-02,count_correction,24,,,Opening stock count
187,1,187,2026-01-02,count_correction,24,,,Opening stock count
188,1,188,2026-01-02,count_correction,8,,,Opening stock count
189,1,189,2026-01-02,count_correction,6,,,Opening stock count
190,1,190,2026-01-02,count_correction,29,,,Opening stock count
191,1,191,2026-01-02,count_correction,4,,,Opening stock count
192,1,192,2026-01-02,count_correction,11,,,Opening stock count
193,1,193,2026-01-02,count_correction,4,,,Opening stock count
194,1,194,2026-01-02,count_correction,13,,,Opening stock count
195,1,195,2026-01-02,count_correction,13,,,Opening stock count
196,1,196,2026-01-02,count_correction,2,,,Opening stock count
197,1,197,2026-01-02,count_correction,23,,,Opening stock count
198,1,198,2026-01-02,count_correction,30,,,Opening stock count
199,1,199,2026-01-02,count_correction,59,,,Opening stock count
200,1,200,2026-01-02,count_correction,29,,,Opening stock count
201,1,201,2026-01-02,count_correction,24,,,Opening stock count
202,1,202,2026-01-02,count_correction,2,,,Opening stock count
203,1,203,2026-01-02,count_correction,72,,,Opening stock count
204,1,204,2026-01-02,count_correction,11,,,Opening stock count
205,1,205,2026-01-02,count_correction,9,,,Opening stock count
206,1,206,2026-01-02,count_correction,31,,,Opening stock count
207,1,207,2026-01-02,count_correction,14,,,Opening stock count
208,1,208,2026-01-02,count_correction,6,,,Opening stock count
209,1,209,2026-01-02,count_correction,5,,,Opening stock count
210,1,210,2026-01-02,count_correction,6,,,Opening stock count
211,1,211,2026-01-02,count_correction,2,,,Opening stock count
212,1,212,2026-01-02,count_correction,4,,,Opening stock count
213,1,213,2026-01-02,count_correction,45,,,Opening stock count
214,1,214,2026-01-02,count_correction,6,,,Opening stock count
215,1,215,2026-01-02,count_correction,7,,,Opening stock count
216,1,216,2026-01-02,count_correction,81,,,Opening stock count
217,1,217,2026-01-02,count_correction,66,,,Opening stock count
218,1,218,2026-01-02,count_correction,2,,,Opening stock count
219,1,219,2026-01-02,count_correction,38,,,Opening stock count
220,1,220,2026-01-02,count_correction,3,,,Opening stock count
221,1,221,2026-01-02,count_correction,9,,,Opening stock count
222,1,222,2026-01-02,count_correction,5,,,Opening stock count
223,1,223,2026-01-02,count_correction,34,,,Opening stock count
224,1,224,2026-01-02,count_correction,2,,,Opening stock count
225,1,225,2026-01-02,count_correction,2,,,Opening stock count
226,1,226,2026-01-02,count_correction,7,,,Opening stock count
227,1,227,2026-01-02,count_correction,19,,,Opening stock count
228,1,228,2026-01-02,count_correction,11,,,Opening stock count
229,1,229,2026-01-02,count_correction,7,,,Opening stock count
230,1,230,2026-01-02,count_correction,24,,,Opening stock count
231,1,231,2026-01-02,count_correction,9,,,Opening stock count
232,1,232,2026-01-02,count_correction,10,,,Opening stock count
233,1,233,2026-01-02,count_correction,14,,,Opening stock count
234,1,234,2026-01-02,count_correction,3,,,Opening stock count
235,1,235,2026-01-02,count_correction,2,,,Opening stock count
236,1,236,2026-01-02,count_correction,47,,,Opening stock count
237,1,237,2026-01-02,count_correction,36,,,Opening stock count
238,1,238,2026-01-02,count_correction,13,,,Opening stock count
239,1,239,2026-01-02,count_correction,2,,,Opening stock count
240,1,240,2026-01-02,count_correction,2,,,Opening stock count
241,1,241,2026-01-02,count_correction,4,,,Opening stock count
242,1,242,2026-01-02,count_correction,2,,,Opening stock count
243,1,243,2026-01-02,count_correction,8,,,Opening stock count
244,1,244,2026-01-02,count_correction,7,,,Opening stock count
245,1,245,2026-01-02,count_correction,8,,,Opening stock count
246,1,246,2026-01-02,count_correction,22,,,Opening stock count
247,1,247,2026-01-02,count_correction,2,,,Opening stock count
248,1,248,2026-01-02,count_correction,2,,,Opening stock count
249,1,249,2026-01-02,count_correction,10,,,Opening stock count
250,1,250,2026-01-02,count_correction,5,,,Opening stock count
251,1,251,2026-01-02,count_correction,11,,,Opening stock count
252,1,252,2026-01-02,count_correction,5,,,Opening stock count
253,1,253,2026-01-02,count_correction,3,,,Opening stock count
254,1,254,2026-01-02,count_correction,7,,,Opening stock count
255,1,255,2026-01-02,count_correction,3,,,Opening stock count
256,1,256,2026-01-02,count_correction,7,,,Opening stock count
257,1,257,2026-01-02,count_correction,6,,,Opening stock count
258,1,258,2026-01-02,count_correction,2,,,Opening stock count
259,1,259,2026-01-02,count_correction,46,,,Opening stock count
260,1,260,2026-01-02,count_correction,38,,,Opening stock count
261,1,261,2026-01-02,count_correction,2,,,Opening stock count
262,1,262,2026-01-02,count_correction,24,,,Opening stock count
263,1,263,2026-01-02,count_correction,54,,,Opening stock count
264,1,264,2026-01-02,count_correction,73,,,Opening stock count
265,1,265,2026-01-02,count_correction,15,,,Opening stock count
266,1,266,2026-01-02,count_correction,2,,,Opening stock count
267,1,267,2026-01-02,count_correction,11,,,Opening stock count
268,1,268,2026-01-02,count_correction,12,,,Opening stock count
269,1,269,2026-01-02,count_correction,3,,,Opening stock count
270,1,270,2026-01-02,count_correction,2,,,Opening stock count
271,1,271,2026-01-02,count_correction,8,,,Opening stock count
272,1,272,2026-01-02,count_correction,13,,,Opening stock count
273,1,273,2026-01-02,count_correction,7,,,Opening stock count
274,1,274,2026-01-02,count_correction,4,,,Opening stock count
275,1,275,2026-01-02,count_correction,8,,,Opening stock count
276,1,276,2026-01-02,count_correction,2,,,Opening stock count
277,1,277,2026-01-02,count_correction,3,,,Opening stock count
278,1,278,2026-01-02,count_correction,3,,,Opening stock count
279,1,279,2026-01-02,count_correction,11,,,Opening stock count
280,1,280,2026-01-02,count_correction,3,,,Opening stock count
281,1,281,2026-01-02,count_correction,21,,,Opening stock count
282,1,282,2026-01-02,count_correction,8,,,Opening stock count
283,1,283,2026-01-02,count_correction,2,,,Opening stock count
284,1,284,2026-01-02,count_correction,15,,,Opening stock count
285,1,285,2026-01-02,count_correction,17,,,Opening stock count
286,1,286,2026-01-02,count_correction,2,,,Opening stock count
287,1,287,2026-01-02,count_correction,3,,,Opening stock count
288,1,288,2026-01-02,count_correction,23,,,Opening stock count
289,1,289,2026-01-02,count_correction,18,,,Opening stock count
290,1,290,2026-01-02,count_correction,6,,,Opening stock count
291,1,291,2026-01-02,count_correction,12,,,Opening stock count
292,1,292,2026-01-02,count_correction,3,,,Opening stock count
293,1,293,2026-01-02,count_correction,8,,,Opening stock count
294,1,294,2026-01-02,count_correction,10,,,Opening stock count
295,1,295,2026-01-02,count_correction,2,,,Opening stock count
296,1,296,2026-01-02,count_correction,4,,,Opening stock count
297,1,297,2026-01-02,count_correction,6,,,Opening stock count
298,1,298,2026-01-02,count_correction,21,,,Opening stock count
299,1,299,2026-01-02,count_correction,8,,,Opening stock count
300,1,300,2026-01-02,count_correction,14,,,Opening stock count
301,1,301,2026-01-02,count_correction,19,,,Opening stock count
302,1,302,2026-01-02,count_correction,31,,,Opening stock count
303,1,303,2026-01-02,count_correction,9,,,Opening stock count
304,1,304,2026-01-02,count_correction,21,,,Opening stock count
305,1,305,2026-01-02,count_correction,48,,,Opening stock count
306,1,306,2026-01-02,count_correction,10,,,Opening stock count
307,1,307,2026-01-02,count_correction,3,,,Opening stock count
308,1,308,2026-01-02,count_correction,6,,,Opening stock count
309,1,309,2026-01-02,count_correction,3,,,Opening stock count
310,1,310,2026-01-02,count_correction,12,,,Opening stock count
311,1,311,2026-01-02,count_correction,4,,,Opening stock count
312,1,312,2026-01-02,count_correction,2,,,Opening stock count
313,1,313,2026-01-02,count_correction,2,,,Opening stock count
314,1,314,2026-01-02,count_correction,46,,,Opening stock count
315,1,315,2026-01-02,count_correction,2,,,Opening stock count
316,1,316,2026-01-02,count_correction,5,,,Opening stock count
317,1,317,2026-01-02,count_correction,2,,,Opening stock count
318,1,318,2026-01-02,count_correction,17,,,Opening stock count
319,1,319,2026-01-02,count_correction,4,,,Opening stock count
320,1,320,2026-01-02,count_correction,12,,,Opening stock count
321,1,321,2026-01-02,count_correction,5,,,Opening stock count
322,1,322,2026-01-02,count_correction,10,,,Opening stock count
323,1,323,2026-01-02,count_correction,18,,,Opening stock count
324,1,324,2026-01-02,count_correction,10,,,Opening stock count
325,1,325,2026-01-02,count_correction,15,,,Opening stock count
326,1,326,2026-01-02,count_correction,10,,,Opening stock count
327,1,327,2026-01-02,count_correction,4,,,Opening stock count
328,1,328,2026-01-02,count_correction,7,,,Opening stock count
329,1,329,2026-01-02,count_correction,3,,,Opening stock count
330,1,330,2026-01-02,count_correction,31,,,Opening stock count
331,1,331,2026-01-02,count_correction,8,,,Opening stock count
332,1,332,2026-01-02,count_correction,7,,,Opening stock count
333,1,333,2026-01-02,count_correction,24,,,Opening stock count
334,1,334,2026-01-02,count_correction,6,,,Opening stock count
335,1,335,2026-01-02,count_correction,2,,,Opening stock count
336,1,336,2026-01-02,count_correction,24,,,Opening stock count
337,1,337,2026-01-02,count_correction,5,,,Opening stock count
338,1,338,2026-01-02,count_correction,14,,,Opening stock count
339,1,339,2026-01-02,count_correction,11,,,Opening stock count
340,1,340,2026-01-02,count_correction,7,,,Opening stock count
341,1,341,2026-01-02,count_correction,2,,,Opening stock count
342,1,342,2026-01-02,count_correction,2,,,Opening stock count
343,1,343,2026-01-02,count_correction,8,,,Opening stock count
344,1,344,2026-01-02,count_correction,2,,,Opening stock count
345,1,345,2026-01-02,count_correction,12,,,Opening stock count
346,1,346,2026-01-02,count_correction,40,,,Opening stock count
347,1,347,2026-01-02,count_correction,4,,,Opening stock count
348,1,348,2026-01-02,count_correction,8,,,Opening stock count
349,1,349,2026-01-02,count_correction,107,,,Opening stock count
350,1,350,2026-01-02,count_correction,9,,,Opening stock count
351,1,351,2026-01-02,count_correction,41,,,Opening stock count
352,1,352,2026-01-02,count_correction,16,,,Opening stock count
353,1,353,2026-01-02,count_correction,2,,,Opening stock count
354,1,354,2026-01-02,count_correction,27,,,Opening stock count
355,1,355,2026-01-02,count_correction,6,,,Opening stock count
356,1,356,2026-01-02,count_correction,19,,,Opening stock count
357,1,357,2026-01-02,count_correction,14,,,Opening stock count
358,1,358,2026-01-02,count_correction,4,,,Opening stock count
359,1,359,2026-01-02,count_correction,21,,,Opening stock count
360,1,360,2026-01-02,count_correction,8,,,Opening stock count
361,1,361,2026-01-02,count_correction,7,,,Opening stock count
362,1,362,2026-01-02,count_correction,24,,,Opening stock count
363,1,363,2026-01-02,count_correction,4,,,Opening stock count
364,1,364,2026-01-02,count_correction,4,,,Opening stock count
365,1,365,2026-01-02,count_correction,12,,,Opening stock count
366,1,366,2026-01-02,count_correction,6,,,Opening stock count
367,1,367,2026-01-02,count_correction,29,,,Opening stock count
368,1,368,2026-01-02,count_correction,3,,,Opening stock count
369,1,369,2026-01-02,count_correction,36,,,Opening stock count
370,1,370,2026-01-02,count_correction,6,,,Opening stock count
371,1,371,2026-01-02,count_correction,18,,,Opening stock count
372,1,372,2026-01-02,count_correction,2,,,Opening stock count
373,1,373,2026-01-02,count_correction,20,,,Opening stock count
374,1,374,2026-01-02,count_correction,2,,,Opening stock count
375,1,375,2026-01-02,count_correction,3,,,Opening stock count
376,1,376,2026-01-02,count_correction,7,,,Opening stock count
377,1,377,2026-01-02,count_correction,3,,,Opening stock count
378,1,378,2026-01-02,count_correction,7,,,Opening stock count
379,1,379,2026-01-02,count_correction,2,,,Opening stock count
380,1,380,2026-01-02,count_correction,2,,,Opening stock count
381,1,381,2026-01-02,count_correction,2,,,Opening stock count
382,1,382,2026-01-02,count_correction,2,,,Opening stock count
383,1,383,2026-01-02,count_correction,15,,,Opening stock count
384,1,384,2026-01-02,count_correction,29,,,Opening stock count
385,1,385,2026-01-02,count_correction,7,,,Opening stock count
386,1,386,2026-01-02,count_correction,23,,,Opening stock count
387,1,387,2026-01-02,count_correction,2,,,Opening stock count
388,1,388,2026-01-02,count_correction,2,,,Opening stock count
389,1,389,2026-01-02,count_correction,3,,,Opening stock count
390,1,390,2026-01-02,count_correction,5,,,Opening stock count
391,1,391,2026-01-02,count_correction,2,,,Opening stock count
392,1,392,2026-01-02,count_correction,4,,,Opening stock count
393,1,393,2026-01-02,count_correction,49,,,Opening stock count
394,1,394,2026-01-02,count_correction,5,,,Opening stock count
395,1,395,2026-01-02,count_correction,10,,,Opening stock count
396,1,396,2026-01-02,count_correction,2,,,Opening stock count
397,1,397,2026-01-02,count_correction,2,,,Opening stock count
398,1,398,2026-01-02,count_correction,15,,,Opening stock count
399,1,399,2026-01-02,count_correction,15,,,Opening stock count
400,1,400,2026-01-02,count_correction,2,,,Opening stock count
401,1,401,2026-01-02,count_correction,7,,,Opening stock count
402,1,402,2026-01-02,count_correction,3,,,Opening stock count
403,1,403,2026-01-02,count_correction,3,,,Opening stock count
404,1,404,2026-01-02,count_correction,2,,,Opening stock count
405,1,405,2026-01-02,count_correction,4,,,Opening stock count
406,1,406,2026-01-02,count_correction,2,,,Opening stock count
407,1,407,2026-01-02,count_correction,11,,,Opening stock count
408,1,408,2026-01-02,count_correction,9,,,Opening stock count
409,1,409,2026-01-02,count_correction,4,,,Opening stock count
410,1,410,2026-01-02,count_correction,15,,,Opening stock count
411,1,411,2026-01-02,count_correction,7,,,Opening stock count
412,1,412,2026-01-02,count_correction,40,,,Opening stock count
413,1,413,2026-01-02,count_correction,3,,,Opening stock count
414,1,414,2026-01-02,count_correction,23,,,Opening stock count
415,1,415,2026-01-02,count_correction,6,,,Opening stock count
416,1,416,2026-01-02,count_correction,2,,,Opening stock count
417,1,417,2026-01-02,count_correction,2,,,Opening stock count
418,1,418,2026-01-02,count_correction,3,,,Opening stock count
419,1,419,2026-01-02,count_correction,20,,,Opening stock count
420,1,420,2026-01-02,count_correction,6,,,Opening stock count
421,1,421,2026-01-02,count_correction,10,,,Opening stock count
422,1,422,2026-01-02,count_correction,6,,,Opening stock count
423,1,423,2026-01-02,count_correction,4,,,Opening stock count
424,1,424,2026-01-02,count_correction,3,,,Opening stock count
425,1,425,2026-01-02,count_correction,21,,,Opening stock count
426,1,426,2026-01-02,count_correction,3,,,Opening stock count
427,1,427,2026-01-02,count_correction,3,,,Opening stock count
428,1,428,2026-01-02,count_correction,9,,,Opening stock count
429,1,429,2026-01-02,count_correction,4,,,Opening stock count
430,1,430,2026-01-02,count_correction,2,,,Opening stock count
431,1,431,2026-01-02,count_correction,28,,,Opening stock count
432,1,432,2026-01-02,count_correction,5,,,Opening stock count
433,1,433,2026-01-02,count_correction,18,,,Opening stock count
434,1,434,2026-01-02,count_correction,4,,,Opening stock count
435,1,435,2026-01-02,count_correction,2,,,Opening stock count
436,1,436,2026-01-02,count_correction,2,,,Opening stock count
437,1,437,2026-01-02,count_correction,7,,,Opening stock count
438,1,438,2026-01-02,count_correction,3,,,Opening stock count
439,1,439,2026-01-02,count_correction,17,,,Opening stock count
440,1,440,2026-01-02,count_correction,2,,,Opening stock count
441,1,441,2026-01-02,count_correction,2,,,Opening stock count
442,1,442,2026-01-02,count_correction,40,,,Opening stock count
443,1,443,2026-01-02,count_correction,2,,,Opening stock count
444,1,444,2026-01-02,count_correction,3,,,Opening stock count
445,1,445,2026-01-02,count_correction,2,,,Opening stock count
446,1,446,2026-01-02,count_correction,2,,,Opening stock count
447,1,447,2026-01-02,count_correction,2,,,Opening stock count
448,1,448,2026-01-02,count_correction,2,,,Opening stock count
449,1,449,2026-01-02,count_correction,3,,,Opening stock count
450,1,450,2026-01-02,count_correction,2,,,Opening stock count
451,1,451,2026-01-02,count_correction,2,,,Opening stock count
452,1,452,2026-01-02,count_correction,2,,,Opening stock count
453,1,453,2026-01-02,count_correction,10,,,Opening stock count
454,1,454,2026-01-02,count_correction,2,,,Opening stock count
455,1,455,2026-01-02,count_correction,7,,,Opening stock count
456,1,456,2026-01-02,count_correction,2,,,Opening stock count
457,1,457,2026-01-02,count_correction,2,,,Opening stock count
458,1,458,2026-01-02,count_correction,5,,,Opening stock count
459,1,459,2026-01-02,count_correction,2,,,Opening stock count
460,1,460,2026-01-02,count_correction,2,,,Opening stock count
461,1,461,2026-01-02,count_correction,25,,,Opening stock count
462,1,462,2026-01-02,count_correction,2,,,Opening stock count
463,1,463,2026-01-02,count_correction,2,,,Opening stock count
464,1,464,2026-01-02,count_correction,2,,,Opening stock count
465,1,465,2026-01-02,count_correction,2,,,Opening stock count
466,1,466,2026-01-02,count_correction,4,,,Opening stock count
467,1,467,2026-01-02,count_correction,3,,,Opening stock count
468,1,468,2026-01-02,count_correction,20,,,Opening stock count
469,1,469,2026-01-02,count_correction,3,,,Opening stock count
470,1,470,2026-01-02,count_correction,5,,,Opening stock count
471,1,471,2026-01-02,count_correction,3,,,Opening stock count
472,1,472,2026-01-02,count_correction,3,,,Opening stock count
473,1,473,2026-01-02,count_correction,8,,,Opening stock count
474,1,474,2026-01-02,count_correction,2,,,Opening stock count
475,1,475,2026-01-02,count_correction,6,,,Opening stock count
476,1,476,2026-01-02,count_correction,7,,,Opening stock count
477,1,477,2026-01-02,count_correction,4,,,Opening stock count
478,1,478,2026-01-02,count_correction,8,,,Opening stock count
479,1,479,2026-01-02,count_correction,4,,,Opening stock count
480,1,480,2026-01-02,count_correction,2,,,Opening stock count
